tournament,tournament_id,dated
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,19/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,20/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,21/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,22/01/2009
Australian Open,20,23/01/2009
Australian Open,20,23/01/2009
Australian Open,20,23/01/2009
Australian Open,20,23/01/2009
Australian Open,20,23/01/2009
Australian Open,20,23/01/2009
Australian Open,20,23/01/2009
Australian Open,20,23/01/2009
Australian Open,20,24/01/2009
Australian Open,20,24/01/2009
Australian Open,20,24/01/2009
Australian Open,20,24/01/2009
Australian Open,20,24/01/2009
Australian Open,20,24/01/2009
Australian Open,20,24/01/2009
Australian Open,20,24/01/2009
Australian Open,20,25/01/2009
Australian Open,20,25/01/2009
Australian Open,20,25/01/2009
Australian Open,20,25/01/2009
Australian Open,20,26/01/2009
Australian Open,20,26/01/2009
Australian Open,20,26/01/2009
Australian Open,20,26/01/2009
Australian Open,20,27/01/2009
Australian Open,20,27/01/2009
Australian Open,20,28/01/2009
Australian Open,20,28/01/2009
Australian Open,20,29/01/2009
Australian Open,20,30/01/2009
Australian Open,20,01/02/2009
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,14/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,15/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,16/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,17/01/2008
Australian Open,20,18/01/2008
Australian Open,20,18/01/2008
Australian Open,20,18/01/2008
Australian Open,20,18/01/2008
Australian Open,20,18/01/2008
Australian Open,20,18/01/2008
Australian Open,20,18/01/2008
Australian Open,20,18/01/2008
Australian Open,20,19/01/2008
Australian Open,20,19/01/2008
Australian Open,20,19/01/2008
Australian Open,20,19/01/2008
Australian Open,20,19/01/2008
Australian Open,20,19/01/2008
Australian Open,20,20/01/2008
Australian Open,20,20/01/2008
Australian Open,20,20/01/2008
Australian Open,20,20/01/2008
Australian Open,20,20/01/2008
Australian Open,20,20/01/2008
Australian Open,20,21/01/2008
Australian Open,20,21/01/2008
Australian Open,20,21/01/2008
Australian Open,20,21/01/2008
Australian Open,20,22/01/2008
Australian Open,20,22/01/2008
Australian Open,20,23/01/2008
Australian Open,20,23/01/2008
Australian Open,20,24/01/2008
Australian Open,20,25/01/2008
Australian Open,20,27/01/2008
Austrian Open,21,17/05/2009
Austrian Open,21,17/05/2009
Austrian Open,21,18/05/2009
Austrian Open,21,18/05/2009
Austrian Open,21,18/05/2009
Austrian Open,21,18/05/2009
Austrian Open,21,18/05/2009
Austrian Open,21,18/05/2009
Austrian Open,21,18/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,19/05/2009
Austrian Open,21,20/05/2009
Austrian Open,21,20/05/2009
Austrian Open,21,20/05/2009
Austrian Open,21,20/05/2009
Austrian Open,21,20/05/2009
Austrian Open,21,20/05/2009
Austrian Open,21,20/05/2009
Austrian Open,21,21/05/2009
Austrian Open,21,21/05/2009
Austrian Open,21,21/05/2009
Austrian Open,21,21/05/2009
Austrian Open,21,22/05/2009
Austrian Open,21,22/05/2009
Austrian Open,21,23/05/2009
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,15/07/2008
Austrian Open,21,16/07/2008
Austrian Open,21,16/07/2008
Austrian Open,21,16/07/2008
Austrian Open,21,16/07/2008
Austrian Open,21,17/07/2008
Austrian Open,21,18/07/2008
Austrian Open,21,18/07/2008
Austrian Open,21,18/07/2008
Austrian Open,21,18/07/2008
Austrian Open,21,18/07/2008
Austrian Open,21,18/07/2008
Austrian Open,21,18/07/2008
Austrian Open,21,19/07/2008
Austrian Open,21,19/07/2008
Austrian Open,21,20/07/2008
BA-CA Tennis Trophy,22,25/10/2010
BA-CA Tennis Trophy,22,25/10/2010
BA-CA Tennis Trophy,22,25/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,26/10/2010
BA-CA Tennis Trophy,22,27/10/2010
BA-CA Tennis Trophy,22,27/10/2010
BA-CA Tennis Trophy,22,27/10/2010
BA-CA Tennis Trophy,22,27/10/2010
BA-CA Tennis Trophy,22,28/10/2010
BA-CA Tennis Trophy,22,28/10/2010
BA-CA Tennis Trophy,22,28/10/2010
BA-CA Tennis Trophy,22,28/10/2010
BA-CA Tennis Trophy,22,28/10/2010
BA-CA Tennis Trophy,22,29/10/2010
BA-CA Tennis Trophy,22,29/10/2010
BA-CA Tennis Trophy,22,29/10/2010
BA-CA Tennis Trophy,22,29/10/2010
BA-CA Tennis Trophy,22,30/10/2010
BA-CA Tennis Trophy,22,30/10/2010
BA-CA Tennis Trophy,22,31/10/2010
BA-CA Tennis Trophy,22,26/10/2009
BA-CA Tennis Trophy,22,26/10/2009
BA-CA Tennis Trophy,22,26/10/2009
BA-CA Tennis Trophy,22,26/10/2009
BA-CA Tennis Trophy,22,26/10/2009
BA-CA Tennis Trophy,22,27/10/2009
BA-CA Tennis Trophy,22,27/10/2009
BA-CA Tennis Trophy,22,27/10/2009
BA-CA Tennis Trophy,22,27/10/2009
BA-CA Tennis Trophy,22,27/10/2009
BA-CA Tennis Trophy,22,27/10/2009
BA-CA Tennis Trophy,22,27/10/2009
BA-CA Tennis Trophy,22,28/10/2009
BA-CA Tennis Trophy,22,28/10/2009
BA-CA Tennis Trophy,22,28/10/2009
BA-CA Tennis Trophy,22,28/10/2009
BA-CA Tennis Trophy,22,28/10/2009
BA-CA Tennis Trophy,22,28/10/2009
BA-CA Tennis Trophy,22,28/10/2009
BA-CA Tennis Trophy,22,29/10/2009
BA-CA Tennis Trophy,22,29/10/2009
BA-CA Tennis Trophy,22,29/10/2009
BA-CA Tennis Trophy,22,29/10/2009
BA-CA Tennis Trophy,22,29/10/2009
BA-CA Tennis Trophy,22,30/10/2009
BA-CA Tennis Trophy,22,30/10/2009
BA-CA Tennis Trophy,22,30/10/2009
BA-CA Tennis Trophy,22,30/10/2009
BA-CA Tennis Trophy,22,31/10/2009
BA-CA Tennis Trophy,22,31/10/2009
BA-CA Tennis Trophy,22,01/11/2009
BA-CA Tennis Trophy,22,06/10/2008
BA-CA Tennis Trophy,22,06/10/2008
BA-CA Tennis Trophy,22,06/10/2008
BA-CA Tennis Trophy,22,06/10/2008
BA-CA Tennis Trophy,22,06/10/2008
BA-CA Tennis Trophy,22,06/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,07/10/2008
BA-CA Tennis Trophy,22,08/10/2008
BA-CA Tennis Trophy,22,08/10/2008
BA-CA Tennis Trophy,22,08/10/2008
BA-CA Tennis Trophy,22,08/10/2008
BA-CA Tennis Trophy,22,08/10/2008
BA-CA Tennis Trophy,22,08/10/2008
BA-CA Tennis Trophy,22,09/10/2008
BA-CA Tennis Trophy,22,09/10/2008
BA-CA Tennis Trophy,22,09/10/2008
BA-CA Tennis Trophy,22,09/10/2008
BA-CA Tennis Trophy,22,10/10/2008
BA-CA Tennis Trophy,22,10/10/2008
BA-CA Tennis Trophy,22,10/10/2008
BA-CA Tennis Trophy,22,10/10/2008
BA-CA Tennis Trophy,22,11/10/2008
BA-CA Tennis Trophy,22,11/10/2008
BA-CA Tennis Trophy,22,12/10/2008
BB&T Atlanta Open,23,26/07/2021
BB&T Atlanta Open,23,26/07/2021
BB&T Atlanta Open,23,26/07/2021
BB&T Atlanta Open,23,27/07/2021
BB&T Atlanta Open,23,27/07/2021
BB&T Atlanta Open,23,27/07/2021
BB&T Atlanta Open,23,27/07/2021
BB&T Atlanta Open,23,27/07/2021
BB&T Atlanta Open,23,27/07/2021
BB&T Atlanta Open,23,28/07/2021
BB&T Atlanta Open,23,28/07/2021
BB&T Atlanta Open,23,28/07/2021
BB&T Atlanta Open,23,28/07/2021
BB&T Atlanta Open,23,28/07/2021
BB&T Atlanta Open,23,29/07/2021
BB&T Atlanta Open,23,29/07/2021
BB&T Atlanta Open,23,29/07/2021
BB&T Atlanta Open,23,29/07/2021
BB&T Atlanta Open,23,30/07/2021
BB&T Atlanta Open,23,30/07/2021
BB&T Atlanta Open,23,30/07/2021
BB&T Atlanta Open,23,30/07/2021
BB&T Atlanta Open,23,30/07/2021
BB&T Atlanta Open,23,31/07/2021
BB&T Atlanta Open,23,31/07/2021
BB&T Atlanta Open,23,01/08/2021
BB&T Atlanta Open,23,01/08/2021
BB&T Atlanta Open,23,22/07/2019
BB&T Atlanta Open,23,22/07/2019
BB&T Atlanta Open,23,22/07/2019
BB&T Atlanta Open,23,23/07/2019
BB&T Atlanta Open,23,23/07/2019
BB&T Atlanta Open,23,23/07/2019
BB&T Atlanta Open,23,23/07/2019
BB&T Atlanta Open,23,23/07/2019
BB&T Atlanta Open,23,23/07/2019
BB&T Atlanta Open,23,24/07/2019
BB&T Atlanta Open,23,24/07/2019
BB&T Atlanta Open,23,24/07/2019
BB&T Atlanta Open,23,24/07/2019
BB&T Atlanta Open,23,24/07/2019
BB&T Atlanta Open,23,24/07/2019
BB&T Atlanta Open,23,25/07/2019
BB&T Atlanta Open,23,25/07/2019
BB&T Atlanta Open,23,25/07/2019
BB&T Atlanta Open,23,26/07/2019
BB&T Atlanta Open,23,26/07/2019
BB&T Atlanta Open,23,26/07/2019
BB&T Atlanta Open,23,26/07/2019
BB&T Atlanta Open,23,26/07/2019
BB&T Atlanta Open,23,27/07/2019
BB&T Atlanta Open,23,27/07/2019
BB&T Atlanta Open,23,28/07/2019
BB&T Atlanta Open,23,28/07/2019
BB&T Atlanta Open,23,23/07/2018
BB&T Atlanta Open,23,23/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,24/07/2018
BB&T Atlanta Open,23,25/07/2018
BB&T Atlanta Open,23,25/07/2018
BB&T Atlanta Open,23,25/07/2018
BB&T Atlanta Open,23,25/07/2018
BB&T Atlanta Open,23,25/07/2018
BB&T Atlanta Open,23,26/07/2018
BB&T Atlanta Open,23,26/07/2018
BB&T Atlanta Open,23,26/07/2018
BB&T Atlanta Open,23,26/07/2018
BB&T Atlanta Open,23,27/07/2018
BB&T Atlanta Open,23,27/07/2018
BB&T Atlanta Open,23,27/07/2018
BB&T Atlanta Open,23,27/07/2018
BB&T Atlanta Open,23,28/07/2018
BB&T Atlanta Open,23,28/07/2018
BB&T Atlanta Open,23,29/07/2018
BB&T Atlanta Open,23,29/07/2018
BB&T Atlanta Open,23,24/07/2017
BB&T Atlanta Open,23,24/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,25/07/2017
BB&T Atlanta Open,23,26/07/2017
BB&T Atlanta Open,23,26/07/2017
BB&T Atlanta Open,23,26/07/2017
BB&T Atlanta Open,23,26/07/2017
BB&T Atlanta Open,23,26/07/2017
BB&T Atlanta Open,23,27/07/2017
BB&T Atlanta Open,23,27/07/2017
BB&T Atlanta Open,23,28/07/2017
BB&T Atlanta Open,23,28/07/2017
BB&T Atlanta Open,23,28/07/2017
BB&T Atlanta Open,23,28/07/2017
